58	0.1089	0.5091	11.043	3.6476	0.0041	0.0215	0.0000004	0.4492	0.1730	7.4643	1.8986	0.7610
59	0.1089	0.5091	11.043	3.6476	0.0053	0.0261	0.0000004	0.4492	0.1730	7.4643	1.8986	0.7610
60	0.1089	0.5091	11.043	3.6476	0.0053	0.0215	0.0000007	0.4492	0.1730	7.4643	1.8986	0.7610
61	0.1089	0.5091	11.043	3.6476	0.0053	0.0215	0.0000004	0.4268	0.1730	7.4643	1.8986	0.7610
62	0.1089	0.5091	11.043	3.6476	0.0053	0.0215	0.0000004	0.4492	0.1644	7.4643	1.8986	0.7610
63	0.1089	0.5091	11.043	3.6476	0.0053	0.0215	0.0000004	0.4492	0.1730	7.8376	1.8986	0.7610
64	0.1089	0.5091	11.043	3.6476	0.0053	0.0215	0.0000004	0.4492	0.1730	7.4643	1.9935	0.7610
65	0.1089	0.5091	11.043	3.6476	0.0053	0.0215	0.0000004	0.4492	0.1730	7.4643	1.8986	0.7230
66	0.0036	0.4419	0.7938	2.0032	0.6128	0.0003	0.0000011	0.1318	0.1877	3.5725	2.6635	0.1573
67	0.0038	0.4419	0.7938	2.0032	0.6128	0.0003	0.0000011	0.1318	0.1877	3.5725	2.6635	0.1573
68	0.0036	0.4640	0.7938	2.0032	0.6128	0.0003	0.0000011	0.1318	0.1877	3.5725	2.6635	0.1573
69	0.0036	0.4419	0.7846	2.0032	0.6128	0.0003	0.0000011	0.1318	0.1877	3.5725	2.6635	0.1573
70	0.0036	0.4419	0.7938	2.1033	0.6128	0.0003	0.0000011	0.1318	0.1877	3.5725	2.6635	0.1573
71	0.0036	0.4419	0.7938	2.0032	0.6280	0.0003	0.0000011	0.1318	0.1877	3.5725	2.6635	0.1573
72	0.0036	0.4419	0.7938	2.0032	0.6128	0.0005	0.0000011	0.1318	0.1877	3.5725	2.6635	0.1573
73	0.0036	0.4419	0.7938	2.0032	0.6128	0.0003	0.0000006	0.1318	0.1877	3.5725	2.6635	0.1573
74	0.0036	0.4419	0.7938	2.0032	0.6128	0.0003	0.0000011	0.1384	0.1877	3.5725	2.6635	0.1573
75	0.0036	0.4419	0.7938	2.0032	0.6128	0.0003	0.0000011	0.1318	0.1971	3.5725	2.6635	0.1573
76	0.0036	0.4419	0.7938	2.0032	0.6128	0.0003	0.0000011	0.1318	0.1877	3.3939	2.6635	0.1573
77	0.0036	0.4419	0.7938	2.0032	0.6128	0.0003	0.0000011	0.1318	0.1877	3.5725	2.5304	0.1573
78	0.0036	0.4419	0.7938	2.0032	0.6128	0.0003	0.0000011	0.1318	0.1877	3.5725	2.6635	0.1652
79	0.1889	0.5000	1.9330	3.8494	0.0023	0.0397	0.0000048	0.1155	0.1286	4.7168	2.5154	0.2527
80	0.1983	0.5000	1.9330	3.8494	0.0023	0.0397	0.0000048	0.1155	0.1286	4.7168	2.5154	0.2527
81	0.1889	0.4750	1.9330	3.8494	0.0023	0.0397	0.0000048	0.1155	0.1286	4.7168	2.5154	0.2527
82	0.1889	0.5000	1.9978	3.8494	0.0023	0.0397	0.0000048	0.1155	0.1286	4.7168	2.5154	0.2527
83	0.1889	0.5000	1.9330	3.6570	0.0023	0.0397	0.0000048	0.1155	0.1286	4.7168	2.5154	0.2527
84	0.1889	0.5000	1.9330	3.8494	0.0017	0.0397	0.0000048	0.1155	0.1286	4.7168	2.5154	0.2527
85	0.1889	0.5000	1.9330	3.8494	0.0023	0.0337	0.0000048	0.1155	0.1286	4.7168	2.5154	0.2527
86	0.1889	0.5000	1.9330	3.8494	0.0023	0.0397	0.0000089	0.1155	0.1286	4.7168	2.5154	0.2527
87	0.1889	0.5000	1.9330	3.8494	0.0023	0.0397	0.0000048	0.1213	0.1286	4.7168	2.5154	0.2527
88	0.1889	0.5000	1.9330	3.8494	0.0023	0.0397	0.0000048	0.1155	0.1221	4.7168	2.5154	0.2527
89	0.1889	0.5000	1.9330	3.8494	0.0023	0.0397	0.0000048	0.1155	0.1286	4.9526	2.5154	0.2527
90	0.1889	0.5000	1.9330	3.8494	0.0023	0.0397	0.0000048	0.1155	0.1286	4.7168	2.6412	0.2527
91	0.1889	0.5000	1.9330	3.8494	0.0023	0.0397	0.0000048	0.1155	0.1286	4.7168	2.5154	0.2401
92	0.1258	0.6428	0.0819	1.8700	0.9087	0.0036	0.0038664	0.4247	0.2749	8.6116	1.4158	1.1593
93	0.1195	0.6428	0.0819	1.8700	0.9087	0.0036	0.0038664	0.4247	0.2749	8.6116	1.4158	1.1593
94	0.1258	0.6749	0.0819	1.8700	0.9087	0.0036	0.0038664	0.4247	0.2749	8.6116	1.4158	1.1593
95	0.1258	0.6428	0.0723	1.8700	0.9087	0.0036	0.0038664	0.4247	0.2749	8.6116	1.4158	1.1593
96	0.1258	0.6428	0.0819	1.9635	0.9087	0.0036	0.0038664	0.4247	0.2749	8.6116	1.4158	1.1593
97	0.1258	0.6428	0.0819	1.8700	0.9131	0.0036	0.0038664	0.4247	0.2749	8.6116	1.4158	1.1593
98	0.1258	0.6428	0.0819	1.8700	0.9087	0.0048	0.0038664	0.4247	0.2749	8.6116	1.4158	1.1593
99	0.1258	0.6428	0.0819	1.8700	0.9087	0.0036	0.0029287	0.4247	0.2749	8.6116	1.4158	1.1593
100	0.1258	0.6428	0.0819	1.8700	0.9087	0.0036	0.0038664	0.4459	0.2749	8.6116	1.4158	1.1593
101	0.1258	0.6428	0.0819	1.8700	0.9087	0.0036	0.0038664	0.4247	0.2887	8.6116	1.4158	1.1593
102	0.1258	0.6428	0.0819	1.8700	0.9087	0.0036	0.0038664	0.4247	0.2749	9.0422	1.4158	1.1593
103	0.1258	0.6428	0.0819	1.8700	0.9087	0.0036	0.0038664	0.4247	0.2749	8.6116	1.4866	1.1593
104	0.1258	0.6428	0.0819	1.8700	0.9087	0.0036	0.0038664	0.4247	0.2749	8.6116	1.4158	1.1013
105	0.0187	0.4033	1.2969	2.6608	1.4030	0.0084	0.0000002	0.2355	0.2839	7.2542	2.1487	0.6753
106	0.0197	0.4033	1.2969	2.6608	1.4030	0.0084	0.0000002	0.2355	0.2839	7.2542	2.1487	0.6753
107	0.0187	0.3831	1.2969	2.6608	1.4030	0.0084	0.0000002	0.2355	0.2839	7.2542	2.1487	0.6753
108	0.0187	0.4033	1.3139	2.6608	1.4030	0.0084	0.0000002	0.2355	0.2839	7.2542	2.1487	0.6753
109	0.0187	0.4033	1.2969	2.5278	1.4030	0.0084	0.0000002	0.2355	0.2839	7.2542	2.1487	0.6753
110	0.0187	0.4033	1.2969	2.6608	1.4269	0.0084	0.0000002	0.2355	0.2839	7.2542	2.1487	0.6753
111	0.0187	0.4033	1.2969	2.6608	1.4030	0.0107	0.0000002	0.2355	0.2839	7.2542	2.1487	0.6753
112	0.0187	0.4033	1.2969	2.6608	1.4030	0.0084	0.0000001	0.2355	0.2839	7.2542	2.1487	0.6753
113	0.0187	0.4033	1.2969	2.6608	1.4030	0.0084	0.0000002	0.2238	0.2839	7.2542	2.1487	0.6753
114	0.0187	0.4033	1.2969	2.6608	1.4030	0.0084	0.0000002	0.2355	0.2697	7.2542	2.1487	0.6753
115	0.0187	0.4033	1.2969	2.6608	1.4030	0.0084	0.0000002	0.2355	0.2839	7.6169	2.1487	0.6753
116	0.0187	0.4033	1.2969	2.6608	1.4030	0.0084	0.0000002	0.2355	0.2839	7.2542	2.2561	0.6753
117	0.0187	0.4033	1.2969	2.6608	1.4030	0.0084	0.0000002	0.2355	0.2839	7.2542	2.1487	0.7091
118	0.0752	0.4308	0.8733	1.7198	2.0727	0.3694	0.0000088	0.1859	0.1442	8.4001	2.4145	0.7492
119	0.0790	0.4308	0.8733	1.7198	2.0727	0.3694	0.0000088	0.1859	0.1442	8.4001	2.4145	0.7492
120	0.0752	0.4523	0.8733	1.7198	2.0727	0.3694	0.0000088	0.1859	0.1442	8.4001	2.4145	0.7492
121	0.0752	0.4308	0.8674	1.7198	2.0727	0.3694	0.0000088	0.1859	0.1442	8.4001	2.4145	0.7492
122	0.0752	0.4308	0.8733	1.6338	2.0727	0.3694	0.0000088	0.1859	0.1442	8.4001	2.4145	0.7492
123	0.0752	0.4308	0.8733	1.7198	1.9985	0.3694	0.0000088	0.1859	0.1442	8.4001	2.4145	0.7492
124	0.0752	0.4308	0.8733	1.7198	2.0727	0.3882	0.0000088	0.1859	0.1442	8.4001	2.4145	0.7492
125	0.0752	0.4308	0.8733	1.7198	2.0727	0.3694	0.0000157	0.1859	0.1442	8.4001	2.4145	0.7492
126	0.0752	0.4308	0.8733	1.7198	2.0727	0.3694	0.0000088	0.1952	0.1442	8.4001	2.4145	0.7492
127	0.0752	0.4308	0.8733	1.7198	2.0727	0.3694	0.0000088	0.1859	0.1514	8.4001	2.4145	0.7492
128	0.0752	0.4308	0.8733	1.7198	2.0727	0.3694	0.0000088	0.1859	0.1442	7.9801	2.4145	0.7492
129	0.0752	0.4308	0.8733	1.7198	2.0727	0.3694	0.0000088	0.1859	0.1442	8.4001	2.5352	0.7492
130	0.0752	0.4308	0.8733	1.7198	2.0727	0.3694	0.0000088	0.1859	0.1442	8.4001	2.4145	0.7117
131	0.0614	0.5242	0.0620	4.7646	0.0022	0.0056	0.0022627	0.3090	0.2162	5.3669	2.9314	0.4693
132	0.0645	0.5242	0.0620	4.7646	0.0022	0.0056	0.0022627	0.3090	0.2162	5.3669	2.9314	0.4693
133	0.0614	0.5504	0.0620	4.7646	0.0022	0.0056	0.0022627	0.3090	0.2162	5.3669	2.9314	0.4693
134	0.0614	0.5242	0.0539	4.7646	0.0022	0.0056	0.0022627	0.3090	0.2162	5.3669	2.9314	0.4693
135	0.0614	0.5242	0.0620	5.0028	0.0022	0.0056	0.0022627	0.3090	0.2162	5.3669	2.9314	0.4693
136	0.0614	0.5242	0.0620	4.7646	0.0016	0.0056	0.0022627	0.3090	0.2162	5.3669	2.9314	0.4693
137	0.0614	0.5242	0.0620	4.7646	0.0022	0.0043	0.0022627	0.3090	0.2162	5.3669	2.9314	0.4693
138	0.0614	0.5242	0.0620	4.7646	0.0022	0.0056	0.0016686	0.3090	0.2162	5.3669	2.9314	0.4693
139	0.0614	0.5242	0.0620	4.7646	0.0022	0.0056	0.0022627	0.2936	0.2162	5.3669	2.9314	0.4693
140	0.0614	0.5242	0.0620	4.7646	0.0022	0.0056	0.0022627	0.3090	0.2270	5.3669	2.9314	0.4693
141	0.0614	0.5242	0.0620	4.7646	0.0022	0.0056	0.0022627	0.3090	0.2162	5.0985	2.9314	0.4693
142	0.0614	0.5242	0.0620	4.7646	0.0022	0.0056	0.0022627	0.3090	0.2162	5.3669	2.7849	0.4693
143	0.0614	0.5242	0.0620	4.7646	0.0022	0.0056	0.0022627	0.3090	0.2162	5.3669	2.9314	0.4927
144	0.0431	0.5494	2.7579	3.5525	0.2306	0.0002	0.0013013	0.4438	0.2224	3.6733	2.2191	1.0929
145	0.0452	0.5494	2.7579	3.5525	0.2306	0.0002	0.0013013	0.4438	0.2224	3.6733	2.2191	1.0929
146	0.0431	0.5219	2.7579	3.5525	0.2306	0.0002	0.0013013	0.4438	0.2224	3.6733	2.2191	1.0929
147	0.0431	0.5494	2.6215	3.5525	0.2306	0.0002	0.0013013	0.4438	0.2224	3.6733	2.2191	1.0929
148	0.0431	0.5494	2.7579	3.3749	0.2306	0.0002	0.0013013	0.4438	0.2224	3.6733	2.2191	1.0929
149	0.0431	0.5494	2.7579	3.5525	0.2143	0.0002	0.0013013	0.4438	0.2224	3.6733	2.2191	1.0929
150	0.0431	0.5494	2.7579	3.5525	0.2306	0.0001	0.0013013	0.4438	0.2224	3.6733	2.2191	1.0929
151	0.0431	0.5494	2.7579	3.5525	0.2306	0.0002	0.0009335	0.4438	0.2224	3.6733	2.2191	1.0929
152	0.0431	0.5494	2.7579	3.5525	0.2306	0.0002	0.0013013	0.4660	0.2224	3.6733	2.2191	1.0929
153	0.0431	0.5494	2.7579	3.5525	0.2306	0.0002	0.0013013	0.4438	0.2112	3.6733	2.2191	1.0929
154	0.0431	0.5494	2.7579	3.5525	0.2306	0.0002	0.0013013	0.4438	0.2224	3.4896	2.2191	1.0929
155	0.0431	0.5494	2.7579	3.5525	0.2306	0.0002	0.0013013	0.4438	0.2224	3.6733	2.3301	1.0929
156	0.0431	0.5494	2.7579	3.5525	0.2306	0.0002	0.0013013	0.4438	0.2224	3.6733	2.2191	1.1476
157	0.1758	0.4090	5.3457	2.3638	0.0017	0.0005	0.0000555	0.1944	0.2991	5.6791	1.9824	0.6196
158	0.1670	0.4090	5.3457	2.3638	0.0017	0.0005	0.0000555	0.1944	0.2991	5.6791	1.9824	0.6196
159	0.1758	0.3886	5.3457	2.3638	0.0017	0.0005	0.0000555	0.1944	0.2991	5.6791	1.9824	0.6196
160	0.1758	0.4090	4.9159	2.3638	0.0017	0.0005	0.0000555	0.1944	0.2991	5.6791	1.9824	0.6196
161	0.1758	0.4090	5.3457	2.2456	0.0017	0.0005	0.0000555	0.1944	0.2991	5.6791	1.9824	0.6196
162	0.1758	0.4090	5.3457	2.3638	0.0012	0.0005	0.0000555	0.1944	0.2991	5.6791	1.9824	0.6196
163	0.1758	0.4090	5.3457	2.3638	0.0017	0.0008	0.0000555	0.1944	0.2991	5.6791	1.9824	0.6196
164	0.1758	0.4090	5.3457	2.3638	0.0017	0.0005	0.0000906	0.1944	0.2991	5.6791	1.9824	0.6196
165	0.1758	0.4090	5.3457	2.3638	0.0017	0.0005	0.0000555	0.2042	0.2991	5.6791	1.9824	0.6196
166	0.1758	0.4090	5.3457	2.3638	0.0017	0.0005	0.0000555	0.1944	0.3140	5.6791	1.9824	0.6196
167	0.1758	0.4090	5.3457	2.3638	0.0017	0.0005	0.0000555	0.1944	0.2991	5.9631	1.9824	0.6196
168	0.1758	0.4090	5.3457	2.3638	0.0017	0.0005	0.0000555	0.1944	0.2991	5.6791	1.8833	0.6196
169	0.1758	0.4090	5.3457	2.3638	0.0017	0.0005	0.0000555	0.1944	0.2991	5.6791	1.9824	0.5886
170	0.0564	0.4836	0.2266	3.0790	0.0032	0.0281	0.0000356	0.3805	0.2635	6.5358	1.7269	0.2843
171	0.0535	0.4836	0.2266	3.0790	0.0032	0.0281	0.0000356	0.3805	0.2635	6.5358	1.7269	0.2843
172	0.0564	0.5078	0.2266	3.0790	0.0032	0.0281	0.0000356	0.3805	0.2635	6.5358	1.7269	0.2843
173	0.0564	0.4836	0.2440	3.0790	0.0032	0.0281	0.0000356	0.3805	0.2635	6.5358	1.7269	0.2843
174	0.0564	0.4836	0.2266	2.9251	0.0032	0.0281	0.0000356	0.3805	0.2635	6.5358	1.7269	0.2843
175	0.0564	0.4836	0.2266	3.0790	0.0024	0.0281	0.0000356	0.3805	0.2635	6.5358	1.7269	0.2843
176	0.0564	0.4836	0.2266	3.0790	0.0032	0.0336	0.0000356	0.3805	0.2635	6.5358	1.7269	0.2843
177	0.0564	0.4836	0.2266	3.0790	0.0032	0.0281	0.0000595	0.3805	0.2635	6.5358	1.7269	0.2843
178	0.0564	0.4836	0.2266	3.0790	0.0032	0.0281	0.0000356	0.3615	0.2635	6.5358	1.7269	0.2843
179	0.0564	0.4836	0.2266	3.0790	0.0032	0.0281	0.0000356	0.3805	0.2766	6.5358	1.7269	0.2843
180	0.0564	0.4836	0.2266	3.0790	0.0032	0.0281	0.0000356	0.3805	0.2635	6.8626	1.7269	0.2843
181	0.0564	0.4836	0.2266	3.0790	0.0032	0.0281	0.0000356	0.3805	0.2635	6.5358	1.8132	0.2843
182	0.0564	0.4836	0.2266	3.0790	0.0032	0.0281	0.0000356	0.3805	0.2635	6.5358	1.7269	0.2985
183	0.0933	0.6907	0.1244	2.8379	0.3178	0.0015	0.0000007	0.3232	0.1957	7.1659	1.5690	0.9167
184	0.0979	0.6907	0.1244	2.8379	0.3178	0.0015	0.0000007	0.3232	0.1957	7.1659	1.5690	0.9167
185	0.0933	0.6562	0.1244	2.8379	0.3178	0.0015	0.0000007	0.3232	0.1957	7.1659	1.5690	0.9167
186	0.0933	0.6907	0.1121	2.8379	0.3178	0.0015	0.0000007	0.3232	0.1957	7.1659	1.5690	0.9167
187	0.0933	0.6907	0.1244	2.6960	0.3178	0.0015	0.0000007	0.3232	0.1957	7.1659	1.5690	0.9167
188	0.0933	0.6907	0.1244	2.8379	0.3365	0.0015	0.0000007	0.3232	0.1957	7.1659	1.5690	0.9167
189	0.0933	0.6907	0.1244	2.8379	0.3178	0.0011	0.0000007	0.3232	0.1957	7.1659	1.5690	0.9167
190	0.0933	0.6907	0.1244	2.8379	0.3178	0.0015	0.0000003	0.3232	0.1957	7.1659	1.5690	0.9167
191	0.0933	0.6907	0.1244	2.8379	0.3178	0.0015	0.0000007	0.3393	0.1957	7.1659	1.5690	0.9167
192	0.0933	0.6907	0.1244	2.8379	0.3178	0.0015	0.0000007	0.3232	0.2054	7.1659	1.5690	0.9167
193	0.0933	0.6907	0.1244	2.8379	0.3178	0.0015	0.0000007	0.3232	0.1957	7.5241	1.5690	0.9167
194	0.0933	0.6907	0.1244	2.8379	0.3178	0.0015	0.0000007	0.3232	0.1957	7.1659	1.4906	0.9167
195	0.0933	0.6907	0.1244	2.8379	0.3178	0.0015	0.0000007	0.3232	0.1957	7.1659	1.5690	0.8709
196	0.1853	0.4612	0.6855	2.4514	0.2016	0.0002	0.0007029	0.1114	0.1053	6.0770	1.7552	0.5475
197	0.1761	0.4612	0.6855	2.4514	0.2016	0.0002	0.0007029	0.1114	0.1053	6.0770	1.7552	0.5475
198	0.1853	0.4382	0.6855	2.4514	0.2016	0.0002	0.0007029	0.1114	0.1053	6.0770	1.7552	0.5475
199	0.1853	0.4612	0.6727	2.4514	0.2016	0.0002	0.0007029	0.1114	0.1053	6.0770	1.7552	0.5475
200	0.1853	0.4612	0.6855	2.3288	0.2016	0.0002	0.0007029	0.1114	0.1053	6.0770	1.7552	0.5475
201	0.1853	0.4612	0.6855	2.4514	0.1861	0.0002	0.0007029	0.1114	0.1053	6.0770	1.7552	0.5475
202	0.1853	0.4612	0.6855	2.4514	0.2016	0.0001	0.0007029	0.1114	0.1053	6.0770	1.7552	0.5475
203	0.1853	0.4612	0.6855	2.4514	0.2016	0.0002	0.0010106	0.1114	0.1053	6.0770	1.7552	0.5475
204	0.1853	0.4612	0.6855	2.4514	0.2016	0.0002	0.0007029	0.1170	0.1053	6.0770	1.7552	0.5475
205	0.1853	0.4612	0.6855	2.4514	0.2016	0.0002	0.0007029	0.1114	0.1106	6.0770	1.7552	0.5475
206	0.1853	0.4612	0.6855	2.4514	0.2016	0.0002	0.0007029	0.1114	0.1053	5.7732	1.7552	0.5475
207	0.1853	0.4612	0.6855	2.4514	0.2016	0.0002	0.0007029	0.1114	0.1053	6.0770	1.8429	0.5475
208	0.1853	0.4612	0.6855	2.4514	0.2016	0.0002	0.0007029	0.1114	0.1053	6.0770	1.7552	0.5201
209	0.1505	0.4585	1.1503	4.4132	0.0514	0.0025	0.0000018	0.3935	0.2670	5.5859	1.3846	0.1074
210	0.1580	0.4585	1.1503	4.4132	0.0514	0.0025	0.0000018	0.3935	0.2670	5.5859	1.3846	0.1074
211	0.1505	0.4814	1.1503	4.4132	0.0514	0.0025	0.0000018	0.3935	0.2670	5.5859	1.3846	0.1074
212	0.1505	0.4585	1.1584	4.4132	0.0514	0.0025	0.0000018	0.3935	0.2670	5.5859	1.3846	0.1074
213	0.1505	0.4585	1.1503	4.1925	0.0514	0.0025	0.0000018	0.3935	0.2670	5.5859	1.3846	0.1074
214	0.1505	0.4585	1.1503	4.4132	0.0596	0.0025	0.0000018	0.3935	0.2670	5.5859	1.3846	0.1074
215	0.1505	0.4585	1.1503	4.4132	0.0514	0.0034	0.0000018	0.3935	0.2670	5.5859	1.3846	0.1074
216	0.1505	0.4585	1.1503	4.4132	0.0514	0.0025	0.0000035	0.3935	0.2670	5.5859	1.3846	0.1074
217	0.1505	0.4585	1.1503	4.4132	0.0514	0.0025	0.0000018	0.3739	0.2670	5.5859	1.3846	0.1074
218	0.1505	0.4585	1.1503	4.4132	0.0514	0.0025	0.0000018	0.3935	0.2536	5.5859	1.3846	0.1074
219	0.1505	0.4585	1.1503	4.4132	0.0514	0.0025	0.0000018	0.3935	0.2670	5.8652	1.3846	0.1074
220	0.1505	0.4585	1.1503	4.4132	0.0514	0.0025	0.0000018	0.3935	0.2670	5.5859	1.3154	0.1074
221	0.1505	0.4585	1.1503	4.4132	0.0514	0.0025	0.0000018	0.3935	0.2670	5.5859	1.3846	0.1127
222	0.1643	0.5887	0.3545	4.6654	0.0170	0.5224	0.0001815	0.3387	0.1839	4.4847	1.6633	1.0060
223	0.1561	0.5887	0.3545	4.6654	0.0170	0.5224	0.0001815	0.3387	0.1839	4.4847	1.6633	1.0060
224	0.1643	0.6182	0.3545	4.6654	0.0170	0.5224	0.0001815	0.3387	0.1839	4.4847	1.6633	1.0060
225	0.1643	0.5887	0.3366	4.6654	0.0170	0.5224	0.0001815	0.3387	0.1839	4.4847	1.6633	1.0060
226	0.1643	0.5887	0.3545	4.8987	0.0170	0.5224	0.0001815	0.3387	0.1839	4.4847	1.6633	1.0060
227	0.1643	0.5887	0.3545	4.6654	0.0208	0.5224	0.0001815	0.3387	0.1839	4.4847	1.6633	1.0060
228	0.1643	0.5887	0.3545	4.6654	0.0170	0.5057	0.0001815	0.3387	0.1839	4.4847	1.6633	1.0060
229	0.1643	0.5887	0.3545	4.6654	0.0170	0.5224	0.0001180	0.3387	0.1839	4.4847	1.6633	1.0060
230	0.1643	0.5887	0.3545	4.6654	0.0170	0.5224	0.0001815	0.3218	0.1839	4.4847	1.6633	1.0060
231	0.1643	0.5887	0.3545	4.6654	0.0170	0.5224	0.0001815	0.3387	0.1747	4.4847	1.6633	1.0060
232	0.1643	0.5887	0.3545	4.6654	0.0170	0.5224	0.0001815	0.3387	0.1839	4.7089	1.6633	1.0060
233	0.1643	0.5887	0.3545	4.6654	0.0170	0.5224	0.0001815	0.3387	0.1839	4.4847	1.5801	1.0060
234	0.1643	0.5887	0.3545	4.6654	0.0170	0.5224	0.0001815	0.3387	0.1839	4.4847	1.6633	1.0563
235	0.0828	0.5269	0.0444	2.5889	0.0013	0.0128	0.0000006	0.3716	0.1258	4.8303	1.2855	0.8211
