0.00000000 366.00000000 0.00000000 294.83249300 -0.01362528 0.50971987 101740.00000000 0.01489511
0.00000000 363.00000000 0.00000000 294.76249400 -0.02725055 1.01943974 101720.00000000 0.01467293
0.00000000 365.00000000 0.00000000 294.34249300 1.22511210 0.43485694 101680.00000000 0.01430262
0.00000000 358.00000000 0.00000000 294.14249300 -0.85445630 -1.42825219 101680.00000000 0.01366205
0.00000000 358.00000000 0.00000000 294.07249300 0.30021693 1.83572049 101690.00000000 0.01252363
16.02000000 353.00000000 0.00000000 294.43249400 1.81431361 0.97378928 101700.00000000 0.01170364
149.52000000 351.00000000 0.00000000 296.43249400 -0.86133819 0.78619100 101720.00000000 0.01180678
317.72998000 352.00000000 0.00000000 299.01249400 -0.19178314 0.05673822 101740.00000000 0.01109621
485.94000000 372.00000000 0.00000000 300.38249200 1.54628082 -1.25658880 101760.00000000 0.01091156
638.13000000 380.00000000 0.00000000 300.43249400 2.08779173 2.92080905 101780.00000000 0.01139130
760.95000000 378.00000000 0.00000000 300.39249300 2.95087945 3.30186445 101790.00000000 0.01158771
849.06000000 383.00000000 0.00000000 300.70249200 -2.63794356 -4.14019930 101760.00000000 0.01180487
891.77997000 383.00000000 0.00000000 300.51249400 2.05691091 -4.68392117 101750.00000000 0.01303238
888.22000000 383.00000000 0.00000000 300.53249400 -3.92127604 -3.57821121 101760.00000000 0.01372692
839.26996000 385.00000000 0.00000000 300.47249300 -0.80107887 5.24006392 101730.00000000 0.01436123
746.70996000 382.00000000 0.00000000 300.28249400 4.08587822 3.05214619 101700.00000000 0.01465295
621.22000000 378.00000000 0.00000000 300.07249300 -1.25993596 -4.42860693 101690.00000000 0.01425214
468.13998000 377.00000000 0.00000000 299.73249300 4.12873340 -0.11644922 101660.00000000 0.01353833
299.04000000 383.00000000 0.00000000 299.00249300 -2.17133278 2.95555611 101620.00000000 0.01317531
129.94000000 366.00000000 0.00000000 297.96249200 -2.78234430 0.43423513 101670.00000000 0.01295793
8.90000000 362.00000000 0.00000000 296.98249300 1.50383425 -1.35590636 101660.00000000 0.01331755
0.00000000 355.00000000 0.00000000 296.38249200 0.53547084 1.03598781 101710.00000000 0.01336625
0.00000000 356.00000000 0.00000000 296.08249300 0.07041837 -0.39375275 101750.00000000 0.01311882
0.00000000 353.00000000 0.00000000 296.31249300 -0.37818773 -0.86427654 101750.00000000 0.01206974
0.00000000 357.00000000 0.00000000 296.05249300 0.61358453 1.35407311 101760.00000000 0.01153211
0.00000000 365.00000000 0.00000000 295.20249200 1.85932894 -0.86769546 101720.00000000 0.01111668
0.00000000 348.00000000 0.00000000 294.54249200 1.83338962 1.77163268 101670.00000000 0.01052158
0.00000000 353.00000000 0.00000000 294.47249300 -2.03950143 1.85753426 101670.00000000 0.00953265
0.00000000 345.00000000 0.00000000 294.51249400 -2.03950143 1.85753426 101680.00000000 0.00892527
16.02000000 344.00000000 0.00000000 294.62249200 1.70089626 -1.98920862 101690.00000000 0.00866813
149.52000000 343.00000000 0.00000000 296.59249300 1.23803049 1.19468838 101700.00000000 0.00906119
319.51000000 348.00000000 0.00000000 299.58249300 0.29927811 -1.67344932 101740.00000000 0.00934109
487.72000000 358.00000000 0.00000000 301.24249300 1.39388862 -1.51890565 101790.00000000 0.00911949
639.91000000 366.00000000 0.00000000 301.24249300 1.25972238 -3.70312048 101800.00000000 0.01005955
763.62000000 370.00000000 0.00000000 300.78249400 4.84163974 0.90472213 101830.00000000 0.01093460
851.73000000 376.00000000 0.00000000 300.15249300 -4.08194177 -3.69834454 101820.00000000 0.01230638
887.32996000 383.00000000 0.00000000 298.83249300 -0.53071137 4.96974228 101850.00000000 0.01342250
883.76996000 387.00000000 0.00000000 298.83249300 -3.40478448 3.83893736 101860.00000000 0.01342117
833.93000000 392.00000000 0.00000000 298.71249200 0.71056324 -5.19182999 101860.00000000 0.01332521
741.37000000 398.00000000 0.00000000 298.54249200 3.64149546 -3.46258685 101860.00000000 0.01319030
615.88000000 402.00000000 0.00000000 298.53249400 -0.39991102 4.50777890 101860.00000000 0.01318241
462.80000000 395.00000000 0.00000000 298.31249300 -0.16268511 -4.03280744 101850.00000000 0.01360728
294.59000000 379.00000000 0.00000000 297.73249300 -3.45042248 1.46444029 101830.00000000 0.01352754
127.27000000 379.00000000 0.00000000 296.99249300 2.80096633 0.75139047 101830.00000000 0.01367070
8.90000000 373.00000000 0.00000000 296.52249400 1.68633980 0.23718668 101880.00000000 0.01381509
0.00000000 369.00000000 0.00000000 296.21249200 0.51830068 -0.14616553 101950.00000000 0.01389757
0.00000000 373.00000000 0.00000000 295.95249200 0.35268989 -0.52498549 102050.00000000 0.01400972
0.00000000 368.00000000 0.00000000 295.35249400 1.30617765 0.78351761 102060.00000000 0.01400104
0.00000000 362.00000000 0.00000000 294.63249200 -1.55874646 0.90570921 102080.00000000 0.01370903
0.00000000 353.00000000 0.00000000 294.37249200 1.78153900 -0.84623811 102040.00000000 0.01333948
